datetime_utc,InAirTemp,InAirHumid,InAirCO2,WTemp,WAirHumid,WWindSpeed,WRainfall,om_temp2m,om_humidity2m,om_radiation,om_precip,om_wind10m,hour_sin,hour_cos,doy_sin,doy_cos
2025-06-07 21:00:00+00:00,19.483333269755047,94.16666666666667,414.3333333333333,15.524999936421713,83.91666666666667,2.341666648785273,0.0,15.2,86,80.0,0.0,1.1,-0.7071067811865477,0.7071067811865474,0.4093559588156213,-0.9123747579707273
2025-06-07 22:00:00+00:00,28.633333524068195,73.66666666666667,400.5,18.299999872843426,72.66666666666667,1.5416666467984517,0.0,16.2,84,167.0,0.0,4.2,-0.5000000000000004,0.8660254037844384,0.4093559588156213,-0.9123747579707273
2025-06-07 23:00:00+00:00,23.808333079020183,58.083333333333336,355.9166666666667,20.25833336512248,63.75,2.1249999900658927,0.0,17.2,81,245.0,0.0,4.3,-0.25881904510252157,0.9659258262890681,0.4093559588156213,-0.9123747579707273
2025-06-08 00:00:00+00:00,28.425000031789143,43.25,372.3333333333333,22.90000009536743,51.583333333333336,1.683333305021127,0.0,18.7,76,377.0,0.0,5.0,0.0,1.0,0.39359027665646673,-0.9192859697186104
2025-06-08 01:00:00+00:00,25.400000381469727,49.8,358.5,22.11000003814697,54.4,2.550000023841858,0.0,22.0,64,729.0,0.0,6.7,0.25881904510252074,0.9659258262890683,0.39359027665646673,-0.9192859697186104
2025-06-08 02:00:00+00:00,25.09166669845581,50.75,350.27272727272725,22.18333355585734,55.416666666666664,3.509090878746726,0.0,23.0,57,829.0,0.1,8.0,0.49999999999999994,0.8660254037844387,0.39359027665646673,-0.9192859697186104
2025-06-08 03:00:00+00:00,23.233333269755047,56.583333333333336,341.4166666666667,20.983333269755047,60.416666666666664,3.041666646798452,0.0,22.2,52,691.0,0.0,6.9,0.7071067811865475,0.7071067811865476,0.39359027665646673,-0.9192859697186104
2025-06-08 04:00:00+00:00,24.633333206176758,54.5,348.5833333333333,21.308333396911625,61.333333333333336,2.9916666547457376,0.0,20.8,66,677.0,1.1,7.6,0.8660254037844386,0.5000000000000001,0.39359027665646673,-0.9192859697186104
2025-06-08 05:00:00+00:00,24.691666920979817,57.0,345.0,21.583333492279053,62.916666666666664,2.524999996026357,0.0,20.3,74,519.0,0.1,2.5,0.9659258262890683,0.25881904510252074,0.39359027665646673,-0.9192859697186104
2025-06-08 06:00:00+00:00,21.972727168690074,66.25,335.75,20.699999650319416,66.08333333333333,1.6500000109275181,0.3333333333333333,21.1,68,573.0,0.1,2.0,1.0,6.123233995736766e-17,0.39359027665646673,-0.9192859697186104
2025-06-08 07:00:00+00:00,22.608333428700764,59.833333333333336,336.6666666666667,21.34166653951009,60.916666666666664,1.1249999950329463,0.16666666666666666,20.3,72,439.0,0.3,1.0,0.9659258262890683,-0.25881904510252063,0.39359027665646673,-0.9192859697186104
2025-06-08 08:00:00+00:00,21.733333428700764,61.666666666666664,334.6666666666667,20.891666889190674,62.416666666666664,0.7000000036011139,0.0,18.2,86,254.0,4.5,11.1,0.8660254037844387,-0.4999999999999998,0.39359027665646673,-0.9192859697186104
2025-06-08 09:00:00+00:00,18.916666825612385,72.91666666666667,327.0833333333333,18.666666825612385,70.0,0.4333333404113849,0.0,17.0,89,164.0,0.3,9.6,0.7071067811865476,-0.7071067811865475,0.39359027665646673,-0.9192859697186104
2025-06-08 10:00:00+00:00,16.133333285649616,83.5,339.3636363636364,16.34545473618941,76.63636363636364,0.10000000211099784,0.0,15.5,94,45.0,0.0,3.6,0.49999999999999994,-0.8660254037844387,0.39359027665646673,-0.9192859697186104
2025-06-08 11:00:00+00:00,15.28333330154419,91.08333333333333,362.75,15.191666603088379,79.25,0.033333333830038704,0.0,14.9,93,0.0,0.0,0.9,0.258819045102521,-0.9659258262890682,0.39359027665646673,-0.9192859697186104
2025-06-08 12:00:00+00:00,14.383333285649618,92.91666666666667,376.1666666666667,14.041666666666666,83.25,0.0,0.0,14.0,95,0.0,0.0,1.3,1.2246467991473532e-16,-1.0,0.39359027665646673,-0.9192859697186104
2025-06-08 13:00:00+00:00,13.558333237965902,93.25,388.1818181818182,13.116666714350382,86.91666666666667,0.008333333457509676,0.0,14.1,83,0.0,0.0,0.8,-0.2588190451025208,-0.9659258262890683,0.39359027665646673,-0.9192859697186104
2025-06-08 14:00:00+00:00,13.149999936421713,94.0,398.75,12.75000007947286,84.41666666666667,0.2583333371828,0.0,13.1,87,0.0,0.0,1.1,-0.4999999999999997,-0.8660254037844388,0.39359027665646673,-0.9192859697186104
2025-06-08 15:00:00+00:00,12.324999968210856,94.5,407.75,11.708333333333334,86.08333333333333,0.13333333594103655,0.0,12.0,91,0.0,0.0,2.4,-0.7071067811865471,-0.7071067811865479,0.39359027665646673,-0.9192859697186104
2025-06-08 16:00:00+00:00,11.699999968210856,95.0,415.25,10.724999904632568,87.5,0.05833333358168602,0.0,11.5,92,0.0,0.0,0.9,-0.8660254037844384,-0.5000000000000004,0.39359027665646673,-0.9192859697186104
2025-06-08 17:00:00+00:00,11.024999936421713,95.18181818181819,426.0,9.654545350508256,91.18181818181819,0.09999999945813959,0.0,11.4,90,0.0,0.0,0.7,-0.9659258262890683,-0.25881904510252063,0.39359027665646673,-0.9192859697186104
2025-06-08 18:00:00+00:00,11.050000190734863,96.0,432.0833333333333,9.791666825612387,88.5,0.016666666915019352,0.0,10.9,91,0.0,0.0,2.4,-1.0,-1.8369701987210297e-16,0.39359027665646673,-0.9192859697186104
2025-06-08 19:00:00+00:00,11.266666730244955,96.0,436.8333333333333,9.741666634877523,88.16666666666667,0.17500000322858492,0.0,10.7,91,0.0,0.0,1.9,-0.9659258262890684,0.2588190451025203,0.39359027665646673,-0.9192859697186104
2025-06-08 20:00:00+00:00,13.81666668256124,94.58333333333333,434.3636363636364,12.218181783502752,80.72727272727273,0.5909090956503694,0.0,12.1,89,40.0,0.0,4.2,-0.8660254037844386,0.5000000000000001,0.39359027665646673,-0.9192859697186104
2025-06-08 21:00:00+00:00,21.725000222524006,85.5,415.5833333333333,15.59166661898295,73.25,1.4166666517655055,0.0,14.1,86,172.0,0.0,6.8,-0.7071067811865477,0.7071067811865474,0.39359027665646673,-0.9192859697186104
2025-06-08 22:00:00+00:00,31.74999984105428,67.75,402.0833333333333,18.53333346048991,62.083333333333336,2.791666696468989,0.0,16.3,78,344.0,0.0,8.4,-0.5000000000000004,0.8660254037844384,0.39359027665646673,-0.9192859697186104
2025-06-08 23:00:00+00:00,24.449999968210857,51.0,362.5,20.166666825612385,57.5,2.699999988079071,0.0,18.2,70,521.0,0.0,11.1,-0.25881904510252157,0.9659258262890681,0.39359027665646673,-0.9192859697186104
2025-06-09 00:00:00+00:00,25.96666685740153,45.166666666666664,353.0,21.133333206176758,53.5,3.057142870766776,0.0,19.5,64,679.0,0.0,13.4,0.0,1.0,0.3777079652039649,-0.9259247771938498
2025-06-09 01:00:00+00:00,29.969999885559083,40.4,357.1,21.499999809265137,52.6,4.3199999809265135,0.0,20.5,60,804.0,0.0,16.3,0.25881904510252074,0.9659258262890683,0.3777079652039649,-0.9259247771938498
2025-06-09 02:00:00+00:00,28.990909056230024,40.63636363636363,352.8181818181818,22.383333683013916,51.09090909090909,3.5272726795890113,0.0,21.1,59,884.0,0.0,17.3,0.49999999999999994,0.8660254037844387,0.3777079652039649,-0.9259247771938498
2025-06-09 03:00:00+00:00,29.89999993642171,38.666666666666664,356.5833333333333,23.074999809265137,49.166666666666664,4.0750000675519304,0.0,21.6,58,912.0,0.0,18.1,0.7071067811865475,0.7071067811865476,0.3777079652039649,-0.9259247771938498
2025-06-09 04:00:00+00:00,30.100000222524006,38.5,356.5833333333333,23.174999713897705,48.333333333333336,4.083333333333333,0.0,21.9,56,890.0,0.0,19.2,0.8660254037844386,0.5000000000000001,0.3777079652039649,-0.9259247771938498
2025-06-09 05:00:00+00:00,28.799999872843426,40.25,355.25,22.56666660308838,49.416666666666664,2.5500000019868216,0.0,21.5,58,815.0,0.0,20.3,0.9659258262890683,0.25881904510252074,0.3777079652039649,-0.9259247771938498
2025-06-09 06:00:00+00:00,28.633333524068195,41.166666666666664,350.3333333333333,22.34166669845581,50.166666666666664,2.424999952316284,0.0,20.5,63,693.0,0.0,19.5,1.0,6.123233995736766e-17,0.3777079652039649,-0.9259247771938498
2025-06-09 07:00:00+00:00,27.366666793823242,47.0,348.5833333333333,21.616666475931805,54.25,2.1090909134257925,0.0,19.4,68,535.0,0.0,17.9,0.9659258262890683,-0.25881904510252063,0.3777079652039649,-0.9259247771938498
2025-06-09 08:00:00+00:00,26.850000222524006,64.83333333333333,348.6666666666667,19.9333332379659,60.166666666666664,2.5083333055178323,0.0,18.0,74,359.0,0.0,17.1,0.8660254037844387,-0.4999999999999998,0.3777079652039649,-0.9259247771938498
2025-06-09 09:00:00+00:00,23.641666730244953,85.16666666666667,360.1666666666667,18.016666571299236,68.33333333333333,2.158333341280619,0.0,16.5,79,187.0,0.0,17.4,0.7071067811865476,-0.7071067811865475,0.3777079652039649,-0.9259247771938498
2025-06-09 10:00:00+00:00,20.083333174387615,89.91666666666667,372.4166666666667,16.61666663487752,74.25,2.408333351214727,0.0,14.9,84,49.0,0.0,18.1,0.49999999999999994,-0.8660254037844387,0.3777079652039649,-0.9259247771938498
2025-06-09 11:00:00+00:00,18.5,91.72727272727273,386.45454545454544,16.036363775079902,76.27272727272727,2.1272727142680776,0.0,13.8,88,0.0,0.0,16.6,0.258819045102521,-0.9659258262890682,0.3777079652039649,-0.9259247771938498
2025-06-09 12:00:00+00:00,17.916666666666668,93.0,397.5,15.983333508173624,75.75,0.966666671137015,0.0,13.4,90,0.0,0.0,14.4,1.2246467991473532e-16,-1.0,0.3777079652039649,-0.9259247771938498
2025-06-09 13:00:00+00:00,17.116666793823242,93.91666666666667,404.4166666666667,15.316666841506958,78.75,0.8583333392937978,0.0,14.0,84,0.0,0.0,14.2,-0.2588190451025208,-0.9659258262890683,0.3777079652039649,-0.9259247771938498
2025-06-09 14:00:00+00:00,16.09090909090909,94.81818181818181,412.75,14.066666523615519,82.91666666666667,0.2272727279500528,0.0,13.6,86,0.0,0.0,13.7,-0.4999999999999997,-0.8660254037844388,0.3777079652039649,-0.9259247771938498
2025-06-09 15:00:00+00:00,15.733333269755045,95.25,423.4166666666667,13.883333365122477,84.16666666666667,0.3583333392937978,0.0,13.4,86,0.0,0.0,15.0,-0.7071067811865471,-0.7071067811865479,0.3777079652039649,-0.9259247771938498
2025-06-09 16:00:00+00:00,15.458333492279053,96.0,432.9166666666667,14.133333444595337,83.25,0.40000000533958274,0.0,13.1,87,0.0,0.0,12.9,-0.8660254037844384,-0.5000000000000004,0.3777079652039649,-0.9259247771938498
2025-06-09 17:00:00+00:00,15.108333269755045,96.91666666666667,434.5,13.949999968210856,85.0,0.5500000001241764,0.0,12.4,92,0.0,0.0,11.0,-0.9659258262890683,-0.25881904510252063,0.3777079652039649,-0.9259247771938498
2025-06-09 18:00:00+00:00,14.90909108248624,97.54545454545455,439.1666666666667,13.891666650772095,87.08333333333333,0.6363636499101465,0.0,12.1,94,0.0,0.0,11.7,-1.0,-1.8369701987210297e-16,0.3777079652039649,-0.9259247771938498
2025-06-09 19:00:00+00:00,14.483333428700766,97.5,441.8333333333333,12.575000127156576,89.58333333333333,0.17500000447034836,0.0,11.9,95,0.0,0.0,10.7,-0.9659258262890684,0.2588190451025203,0.3777079652039649,-0.9259247771938498
2025-06-09 20:00:00+00:00,16.81666652361552,96.08333333333333,435.75,13.883333365122477,87.75,2.0583333522081375,0.0,12.9,92,41.0,0.0,9.2,-0.8660254037844386,0.5000000000000001,0.3777079652039649,-0.9259247771938498
2025-06-09 21:00:00+00:00,22.325000127156574,89.83333333333333,402.6666666666667,15.150000174840292,87.66666666666667,2.1750000019868216,0.0,15.1,87,173.0,0.0,7.1,-0.7071067811865477,0.7071067811865474,0.3777079652039649,-0.9259247771938498
2025-06-09 22:00:00+00:00,25.324999968210857,70.81818181818181,364.0833333333333,17.783332983652752,81.16666666666667,2.1272727251052856,0.0,17.4,82,348.0,0.0,7.5,-0.5000000000000004,0.8660254037844384,0.3777079652039649,-0.9259247771938498
2025-06-09 23:00:00+00:00,27.458333333333332,59.5,369.75,20.05833339691162,75.5,2.2166666785875955,0.0,19.6,76,526.0,0.0,10.3,-0.25881904510252157,0.9659258262890681,0.3777079652039649,-0.9259247771938498
2025-06-10 00:00:00+00:00,28.875000317891438,54.333333333333336,368.5833333333333,22.53333346048991,67.08333333333333,2.80833334227403,0.0,21.1,71,687.0,0.0,12.6,0.0,1.0,0.36171373072976765,-0.9322892131745133
2025-06-10 01:00:00+00:00,29.781818389892578,48.36363636363637,368.25,24.583333174387615,58.166666666666664,2.5454545562917534,0.0,23.1,66,809.0,0.0,9.7,0.25881904510252074,0.9659258262890683,0.36171373072976765,-0.9322892131745133
2025-06-10 02:00:00+00:00,30.633333524068195,45.416666666666664,364.4166666666667,25.141666730244953,54.666666666666664,3.099999954303106,0.0,24.0,63,893.0,0.0,11.5,0.49999999999999994,0.8660254037844387,0.36171373072976765,-0.9322892131745133
2025-06-10 03:00:00+00:00,31.81666644414266,41.916666666666664,367.0833333333333,26.391667048136394,50.166666666666664,2.9583333233992257,0.0,24.4,61,921.0,0.0,13.9,0.7071067811865475,0.7071067811865476,0.36171373072976765,-0.9322892131745133
2025-06-10 04:00:00+00:00,31.116666316986084,42.333333333333336,360.1666666666667,25.616666475931805,50.63636363636363,4.209090883081609,0.0,24.1,59,899.0,0.0,14.9,0.8660254037844386,0.5000000000000001,0.36171373072976765,-0.9322892131745133
2025-06-10 05:00:00+00:00,29.99999984105428,45.333333333333336,348.3333333333333,24.78333314259847,54.25,3.916666646798452,0.0,23.4,58,811.0,0.0,18.4,0.9659258262890683,0.25881904510252074,0.36171373072976765,-0.9322892131745133
2025-06-10 06:00:00+00:00,28.8083332379659,47.666666666666664,345.5833333333333,24.458333174387615,54.333333333333336,3.2833333909511566,0.0,22.5,60,676.0,0.0,17.7,1.0,6.123233995736766e-17,0.36171373072976765,-0.9322892131745133
2025-06-10 07:00:00+00:00,27.883333524068195,50.333333333333336,338.0,23.55833339691162,55.75,2.0833332935969033,0.0,21.0,66,517.0,0.0,16.9,0.9659258262890683,-0.25881904510252063,0.36171373072976765,-0.9322892131745133
2025-06-10 08:00:00+00:00,27.09166685740153,66.25,341.0,22.008333206176758,56.083333333333336,1.358333336810271,0.0,19.5,71,345.0,0.0,16.5,0.8660254037844387,-0.4999999999999998,0.36171373072976765,-0.9322892131745133
2025-06-10 09:00:00+00:00,24.099999745686848,87.83333333333333,357.5833333333333,18.56666660308838,73.16666666666667,2.7166666885217032,0.0,17.7,80,142.0,0.0,15.0,0.7071067811865476,-0.7071067811865475,0.36171373072976765,-0.9322892131745133
2025-06-10 10:00:00+00:00,21.30833339691162,91.41666666666667,380.1666666666667,17.133333206176758,83.75,1.4833333318432171,0.0,16.0,87,42.0,0.0,15.1,0.49999999999999994,-0.8660254037844387,0.36171373072976765,-0.9322892131745133
2025-06-10 11:00:00+00:00,21.625,93.75,402.1666666666667,17.666666984558105,85.41666666666667,0.8333333395421505,0.0,15.1,95,0.0,0.0,15.5,0.258819045102521,-0.9659258262890682,0.36171373072976765,-0.9322892131745133
2025-06-10 12:00:00+00:00,21.74999984105428,95.33333333333333,420.0,17.82499933242798,86.0,0.8416666636864344,0.0,15.1,97,0.0,0.0,14.3,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133
2025-06-10 13:00:00+00:00,21.391666253407795,96.25,433.5,17.808332602183025,87.16666666666667,0.5250000009934107,0.0,15.8,96,0.0,0.0,11.4,-0.2588190451025208,-0.9659258262890683,0.36171373072976765,-0.9322892131745133
2025-06-10 14:00:00+00:00,20.791666825612385,97.0,445.0833333333333,17.708333651224773,90.58333333333333,0.29166667101283866,0.0,15.6,98,0.0,0.0,10.4,-0.4999999999999997,-0.8660254037844388,0.36171373072976765,-0.9322892131745133
2025-06-10 15:00:00+00:00,20.46666653951009,97.25,460.1666666666667,17.645454926924273,93.27272727272727,0.18181818723678586,0.0,15.6,98,0.0,0.0,10.2,-0.7071067811865471,-0.7071067811865479,0.36171373072976765,-0.9322892131745133
2025-06-10 16:00:00+00:00,20.516666730244953,98.0,475.0,17.84999942779541,93.16666666666667,0.17500000136593977,0.0,15.9,98,0.0,0.0,10.8,-0.8660254037844384,-0.5000000000000004,0.36171373072976765,-0.9322892131745133
2025-06-10 17:00:00+00:00,20.266666571299236,98.5,488.25,17.75,94.0,0.23333333618938923,0.0,16.1,97,0.0,0.0,11.0,-0.9659258262890683,-0.25881904510252063,0.36171373072976765,-0.9322892131745133
2025-06-10 18:00:00+00:00,20.25,99.0,498.75,17.866666316986084,94.75,0.19166666766007742,0.0,16.4,97,0.0,0.0,10.1,-1.0,-1.8369701987210297e-16,0.36171373072976765,-0.9322892131745133
2025-06-10 19:00:00+00:00,20.333332856496177,99.0,508.75,18.181818875399504,94.81818181818181,0.5272727249698206,0.0,16.7,96,0.0,0.0,10.5,-0.9659258262890684,0.2588190451025203,0.36171373072976765,-0.9322892131745133
2025-06-10 20:00:00+00:00,21.074999968210857,98.5,505.6666666666667,18.11666711171468,93.08333333333333,0.5916666717578968,0.0,17.0,95,7.0,0.0,11.3,-0.8660254037844386,0.5000000000000001,0.36171373072976765,-0.9322892131745133
2025-06-10 21:00:00+00:00,22.391666253407795,97.16666666666667,481.9166666666667,18.125000476837158,91.08333333333333,0.8499999990065893,0.0,17.4,94,42.0,0.1,11.3,-0.7071067811865477,0.7071067811865474,0.36171373072976765,-0.9322892131745133
2025-06-10 22:00:00+00:00,23.700000127156574,94.81818181818181,454.54545454545456,18.218181956898082,89.27272727272727,1.1636363836851986,0.0,17.3,94,69.0,0.1,11.5,-0.5000000000000004,0.8660254037844384,0.36171373072976765,-0.9322892131745133
2025-06-10 23:00:00+00:00,23.858333110809326,92.25,418.6666666666667,17.766666730244953,90.0,1.908333346247673,0.0,17.5,93,152.0,0.0,12.4,-0.25881904510252157,0.9659258262890681,0.36171373072976765,-0.9322892131745133
2025-06-11 00:00:00+00:00,25.483333269755047,87.16666666666667,391.8333333333333,18.09166669845581,88.66666666666667,1.3250000004967053,0.0,17.4,93,172.0,0.8,8.4,0.0,1.0,0.3456123126707335,-0.9383773917408641
2025-06-11 01:00:00+00:00,26.866666475931805,70.5,345.5833333333333,19.016666730244953,85.0,2.7333333492279053,0.0,18.2,90,147.0,0.4,15.1,0.25881904510252074,0.9659258262890683,0.3456123126707335,-0.9383773917408641
2025-06-11 02:00:00+00:00,27.44166660308838,62.75,344.25,19.19166660308838,83.0,3.9916666944821677,0.0,17.6,92,241.0,0.2,14.5,0.49999999999999994,0.8660254037844387,0.3456123126707335,-0.9383773917408641
2025-06-11 03:00:00+00:00,27.642857142857142,63.0,355.2857142857143,19.385714394705637,82.14285714285714,3.0285714183534895,0.0,20.2,80,816.0,0.1,19.0,0.7071067811865475,0.7071067811865476,0.3456123126707335,-0.9383773917408641
2025-06-11 05:00:00+00:00,27.59999942779541,61.5,339.5,19.5,79.5,3.549999952316284,0.0,19.0,85,325.0,4.5,10.6,0.9659258262890683,0.25881904510252074,0.3456123126707335,-0.9383773917408641
2025-06-11 06:00:00+00:00,27.30833339691162,61.666666666666664,336.6666666666667,18.916666825612385,81.0,4.016666700442632,0.0,19.6,86,340.0,0.8,13.2,1.0,6.123233995736766e-17,0.3456123126707335,-0.9383773917408641
2025-06-11 07:00:00+00:00,25.99999984105428,73.5,330.75,18.30833339691162,82.58333333333333,2.4166667064030967,0.0,20.2,82,425.0,0.0,14.6,0.9659258262890683,-0.25881904510252063,0.3456123126707335,-0.9383773917408641
